,Block ID,Cluster ID,Expected Time,Route ID,RouteOrder,block check time,car check time,crossing time,distance,origin_flg,street crossings,ticket writing time,total tickets,travel time
0,starting by termial: B444212,0,0,1,0,0,0,0,0,True,0,0,0,0
1,B444201,0,218,1,1,120,0,24,99,False,1,0,0,74
2,B444208,0,430,1,2,240,42,48,108,False,2,20,0,80
3,B444204,0,948,1,3,360,158,97,317,False,4,97,0,236
4,B445216,0,1295,1,4,480,192,121,512,False,5,120,1,382
5,B445215,0,1518,1,5,600,213,145,580,False,6,128,1,432
6,B445205,0,1959,1,6,720,348,169,631,False,7,251,2,470
7,B445206,0,2134,1,7,840,353,193,655,False,8,258,2,488
8,B445207,0,2336,1,8,960,367,193,714,False,8,282,2,532
9,B445212,0,2569,1,9,1080,423,217,718,False,9,312,2,535
10,B445208,0,2888,1,10,1200,504,241,762,False,10,373,3,567
11,B445211,0,3039,1,11,1320,510,241,790,False,10,377,3,588
12,B445218,0,3258,1,12,1440,531,265,829,False,11,402,3,617
13,B445210,0,3440,1,13,1560,535,289,874,False,12,402,3,651
14,B445209,0,3722,1,14,1680,607,313,909,False,13,441,3,677
15,B428201,0,3969,1,15,1800,628,313,1039,False,13,450,3,774
16,B339206,0,5075,1,16,1920,829,460,1752,False,19,556,4,1306
17,B339203,0,5502,1,17,2040,929,484,1899,False,20,629,5,1416
18,B339208,0,5999,1,18,2160,1009,508,2186,False,21,688,5,1630
19,B339201,0,6288,1,19,2280,1045,532,2283,False,22,723,6,1703
20,B444212,0,7263,1,20,2400,1128,654,3054,False,27,796,6,2279
21,starting by termial: B444212,0,0,2,0,0,0,0,0,True,0,0,0,0
22,B444209,0,193,2,1,120,0,24,66,False,1,0,0,49
23,B924220,0,555,2,2,240,26,73,267,False,3,17,0,199
24,B924219,0,909,2,3,360,125,97,271,False,4,125,1,202
25,B924217,0,1336,2,4,480,237,97,380,False,4,239,1,283
26,B924216,0,1607,2,5,600,306,121,383,False,5,294,2,285
27,B924214,0,1969,2,6,720,359,121,556,False,5,354,2,414
28,B924225,0,2160,2,7,840,380,121,601,False,5,371,3,447
29,B924205,0,2399,2,8,960,393,145,703,False,6,377,3,523
30,B924204,0,2593,2,9,1080,420,169,706,False,7,397,3,525
31,B337209,0,3147,2,10,1200,448,267,1082,False,11,425,3,805
32,B337203,0,3380,2,11,1320,495,267,1126,False,11,459,3,837
33,B337204,0,3701,2,12,1440,536,291,1268,False,12,488,4,943
34,B337207,0,4115,2,13,1560,562,340,1538,False,14,506,4,1144
35,B337205,0,4436,2,14,1680,667,340,1583,False,14,568,4,1178
36,B924224,0,4793,2,15,1800,746,364,1674,False,15,633,5,1246
37,B924201,0,4978,2,16,1920,755,388,1705,False,16,641,5,1269
38,B924223,0,5518,2,17,2040,852,437,1943,False,18,737,6,1447
39,B924203,0,5871,2,18,2160,954,461,1960,False,19,832,6,1459
40,B924222,0,6195,2,19,2280,1022,485,2038,False,20,886,7,1517
41,B924215,0,6547,2,20,2400,1128,509,2052,False,21,978,8,1527
42,B924218,0,6910,2,21,2520,1217,533,2158,False,22,1028,8,1606
43,B924221,0,7268,2,22,2640,1300,557,2281,False,23,1067,8,1697
44,starting by termial: B444212,0,0,3,0,0,0,0,0,True,0,0,0,0
45,B444213,0,162,3,1,120,0,0,56,False,0,0,0,42
46,B441210,0,853,3,2,240,57,73,581,False,3,49,0,434
47,B928203,0,1089,3,3,360,95,73,652,False,3,74,0,487
48,B444205,0,1807,3,4,480,178,146,1145,False,6,147,1,855
49,B444202,0,2192,3,5,600,216,195,1339,False,8,180,1,1000
50,B445217,0,2600,3,6,720,343,195,1425,False,8,277,2,1064
51,B445201,0,2863,3,7,840,411,219,1436,False,9,319,2,1072
52,B445202,0,3131,3,8,960,475,219,1494,False,9,360,3,1115
53,B445203,0,3303,3,9,1080,486,243,1501,False,10,372,3,1120
54,B445204,0,3505,3,10,1200,497,243,1585,False,10,380,3,1183
55,B445214,0,3750,3,11,1320,538,267,1643,False,11,396,3,1226
56,B445213,0,3938,3,12,1440,559,291,1650,False,12,414,3,1231
57,starting by termial: B270602,1,0,4,0,0,0,0,0,True,0,0,0,0
58,B269611,1,165,4,1,120,0,24,29,False,1,0,0,21
59,B267605,1,493,4,2,240,57,48,133,False,2,49,0,99
60,B269612,1,759,4,3,360,114,72,155,False,3,98,0,115
61,B267602,1,1040,4,4,480,171,96,197,False,4,147,1,146
62,B267601,1,1375,4,5,600,228,96,344,False,4,196,1,255
63,B267603,1,1725,4,6,720,258,96,452,False,4,316,2,335
64,B267604,1,1978,4,7,840,315,120,457,False,5,365,3,338
65,B267608,1,2331,4,8,960,372,120,627,False,5,414,3,465
66,B267609,1,2583,4,9,1080,429,144,630,False,6,463,3,467
67,B267610,1,2896,4,10,1200,486,144,747,False,6,512,4,554
68,B268605,1,3239,4,11,1320,525,168,833,False,7,608,5,618
69,B267612,1,3537,4,12,1440,576,192,918,False,8,647,5,681
70,B267613,1,3924,4,13,1560,637,216,921,False,9,827,6,683
71,B268602,1,4308,4,14,1680,694,240,1101,False,10,876,7,817
72,B268601,1,4633,4,15,1800,766,240,1173,False,10,956,7,870
73,B268612,1,5071,4,16,1920,823,289,1391,False,12,1005,8,1033
74,B268607,1,5383,4,17,2040,859,289,1600,False,12,1005,8,1189
75,B268608,1,5682,4,18,2160,889,313,1607,False,13,1125,9,1194
76,B268609,1,6174,4,19,2280,960,313,1688,False,13,1365,11,1255
77,B267606,1,6641,4,20,2400,1037,337,1750,False,14,1565,13,1301
78,B268611,1,7184,4,21,2520,1094,386,1974,False,16,1715,14,1468
79,B270601,1,7440,4,22,2640,1151,410,1982,False,17,1764,14,1474
80,starting by termial: B270602,1,0,5,0,0,0,0,0,True,0,0,0,0
81,B270602,1,120,5,1,120,0,0,0,False,0,0,0,0
82,B270617,1,423,5,2,240,57,24,71,False,1,49,0,53
83,B270605,1,596,5,3,360,57,24,142,False,1,49,0,106
84,B269608,1,743,5,4,480,57,48,146,False,2,49,0,109
85,B270606,1,950,5,5,600,57,72,231,False,3,49,0,172
86,B270607,1,1204,5,6,720,114,96,236,False,4,98,0,176
87,B270608,1,1371,5,7,840,114,96,300,False,4,98,0,223
88,B269606,1,1523,5,8,960,114,120,310,False,5,98,0,231
89,B269605,1,1708,5,9,1080,114,120,398,False,5,98,0,296
90,B270609,1,1969,5,10,1200,171,144,414,False,6,147,1,307
91,B270610,1,2256,5,11,1320,228,144,496,False,6,196,1,368
92,B270611,1,2512,5,12,1440,285,168,504,False,7,245,2,374
93,B270612,1,2792,5,13,1560,342,168,577,False,7,294,2,428
94,B270613,1,3090,5,14,1680,399,168,674,False,7,343,2,500
95,B270614,1,3386,5,15,1800,456,168,769,False,7,392,3,570
96,B269602,1,3649,5,16,1920,513,192,786,False,8,441,3,583
97,B269603,1,3956,5,17,2040,570,192,895,False,8,490,4,664
98,B269604,1,4257,5,18,2160,627,192,996,False,8,539,4,739
99,B269607,1,4718,5,19,2280,684,216,1278,False,9,588,4,950
100,B269609,1,5061,5,20,2400,721,240,1389,False,10,668,5,1032
101,B269610,1,5209,5,21,2520,721,264,1395,False,11,668,5,1036
102,starting by termial: B282618,2,0,6,0,0,0,0,0,True,0,0,0,0
103,B282614,2,147,6,1,120,0,24,4,False,1,0,0,3
104,B284708,2,747,6,2,240,32,122,441,False,5,24,0,329
105,B284709,2,928,6,3,360,32,122,524,False,5,24,0,390
106,B284715,2,1227,6,4,480,87,122,642,False,5,60,0,478
107,B284710,2,1405,6,5,600,92,122,713,False,5,60,0,531
108,B282619,2,1626,6,6,720,108,122,795,False,5,84,0,592
109,B282620,2,1806,6,7,840,121,146,800,False,6,104,0,595
110,B284713,2,2004,6,8,960,126,146,889,False,6,111,0,661
111,B284703,2,2271,6,9,1080,176,170,915,False,7,164,1,681
112,B284704,2,2585,6,10,1200,231,170,1021,False,7,224,1,760
113,B284705,2,2824,6,11,1320,246,170,1108,False,7,263,2,825
114,B284706,2,3097,6,12,1440,274,170,1223,False,7,302,2,911
115,B284707,2,3356,6,13,1560,300,170,1322,False,7,341,2,985
116,B355703,2,3693,6,14,1680,312,219,1531,False,9,341,2,1141
117,B355702,2,3890,6,15,1800,320,243,1591,False,10,341,2,1186
118,B282621,2,4189,6,16,1920,330,267,1786,False,11,341,2,1331
119,B283601,2,4719,6,17,2040,418,340,2015,False,14,419,3,1502
120,B282615,2,5084,6,18,2160,530,364,2039,False,15,510,4,1520
121,B283603,2,5617,6,19,2280,684,388,2089,False,16,708,5,1557
122,starting by termial: B282618,2,0,7,0,0,0,0,0,True,0,0,0,0
123,starting by termial: B282618,2,0,8,0,0,0,0,0,True,0,0,0,0
124,B282618,2,120,8,1,120,0,0,0,False,0,0,0,0
125,B282617,2,447,8,2,240,15,24,204,False,1,15,0,152
126,B282610,2,602,8,3,360,19,48,207,False,2,20,0,154
127,B282607,2,950,8,4,480,37,72,422,False,3,46,0,314
128,B282606,2,1184,8,5,600,67,96,443,False,4,91,0,329
129,B282603,2,2008,8,6,720,106,243,1085,False,10,130,1,808
130,B283611,2,2612,8,7,840,108,365,1558,False,15,136,1,1161
131,B283610,2,2895,8,8,960,122,389,1659,False,16,185,1,1237
132,B282604,2,3102,8,9,1080,150,413,1679,False,17,205,1,1252
133,B283612,2,3798,8,10,1200,190,486,2260,False,20,233,1,1686
134,B283618,2,4091,8,11,1320,204,510,2428,False,21,243,2,1811
135,B283617,2,4296,8,12,1440,211,510,2526,False,21,248,2,1884
136,B283614,2,4478,8,13,1560,217,534,2554,False,22,258,2,1905
137,B283615,2,4836,8,14,1680,225,558,2808,False,23,273,2,2095
138,B283616,2,5043,8,15,1800,253,582,2823,False,24,297,2,2106
139,B282608,2,5274,8,16,1920,266,606,2915,False,25,301,2,2175
140,B283609,2,5756,8,17,2040,414,630,2919,False,26,487,4,2178
141,B283608,2,6071,8,18,2160,470,630,2992,False,26,571,4,2233
142,B283607,2,6276,8,19,2280,496,654,2996,False,27,603,5,2236
143,B283606,2,6519,8,20,2400,531,654,3064,False,27,641,5,2286
144,B282611,2,6877,8,21,2520,584,703,3179,False,29,691,5,2372
145,B283604,2,7325,8,22,2640,723,727,3195,False,30,844,7,2384
146,starting by termial: B524102,3,0,9,0,0,0,0,0,True,0,0,0,0
147,B504118,3,557,9,1,120,0,73,488,False,3,0,0,364
148,B504114,3,882,9,2,240,0,97,731,False,4,0,0,545
149,B504115,3,1136,9,3,360,29,97,743,False,4,96,0,554
150,B504142,3,1330,9,4,480,45,97,784,False,4,123,1,585
151,B504122,3,1482,9,5,600,46,121,794,False,5,123,1,592
152,B504111,3,1681,9,6,720,48,121,897,False,5,123,1,669
153,B504104,3,1967,9,7,840,75,145,983,False,6,174,1,733
154,B504105,3,2435,9,8,960,155,169,1120,False,7,316,2,835
155,B504108,3,2744,9,9,1080,170,193,1267,False,8,355,2,945
156,B504106,3,2874,9,10,1200,172,193,1277,False,8,355,2,953
157,B504107,3,3151,9,11,1320,184,217,1399,False,9,385,3,1044
158,B504109,3,3487,9,12,1440,189,241,1650,False,10,385,3,1231
159,B504124,3,3976,9,13,1560,243,265,1888,False,11,497,4,1409
160,B504123,3,4251,9,14,1680,256,265,2020,False,11,540,4,1508
161,B504101,3,4529,9,15,1800,257,289,2198,False,12,540,4,1641
162,starting by termial: B524102,3,0,10,0,0,0,0,0,True,0,0,0,0
163,B524102,3,120,10,1,120,0,0,0,False,0,0,0,0
164,B503109,3,607,10,2,240,32,49,332,False,2,39,0,247
165,B503108,3,864,10,3,360,62,73,363,False,3,99,0,270
166,B503105,3,1062,10,4,480,68,73,442,False,3,112,0,329
167,B503106,3,1432,10,5,600,135,73,538,False,3,223,1,401
168,B503107,3,1799,10,6,720,189,73,671,False,3,317,2,500
169,B502108,3,1999,10,7,840,206,73,729,False,3,337,2,543
170,B502104,3,2279,10,8,960,242,97,739,False,4,429,3,551
171,B503101,3,2560,10,9,1080,292,97,824,False,4,477,3,614
172,B503102,3,2843,10,10,1200,328,97,949,False,4,511,4,707
173,B503103,3,3221,10,11,1320,398,97,1040,False,4,631,5,775
174,B503104,3,3495,10,12,1440,423,97,1161,False,4,670,5,865
175,B524101,3,3841,10,13,1560,438,121,1385,False,5,690,5,1032
176,starting by termial: B243413,4,0,11,0,0,0,0,0,True,0,0,0,0
177,B547414,4,214,11,1,120,0,0,126,False,0,0,0,94
178,B546416,4,570,11,2,240,54,49,240,False,2,48,0,179
179,B546414,4,1051,11,3,360,138,73,396,False,3,185,1,295
180,B546419,4,1366,11,4,480,148,97,588,False,4,202,1,438
181,B374418,4,1862,11,5,600,234,97,815,False,4,322,2,608
182,B374417,4,2164,11,6,720,294,121,819,False,5,416,3,611
183,B244410,4,2481,11,7,840,324,145,952,False,6,459,3,710
184,B244411,4,2676,11,8,960,350,169,956,False,7,480,4,713
185,B374420,4,2947,11,9,1080,403,169,1026,False,7,526,4,765
186,B374419,4,3128,11,10,1200,414,193,1044,False,8,538,4,778
187,B374421,4,3420,11,11,1320,421,217,1226,False,9,543,4,914
188,B374422,4,3618,11,12,1440,439,241,1246,False,10,564,4,929
189,B374423,4,3936,11,13,1560,455,265,1425,False,11,588,4,1063
190,B374424,4,4122,11,14,1680,464,289,1446,False,12,605,5,1079
191,B374404,4,4430,11,15,1800,475,289,1648,False,12,632,5,1229
192,B374405,4,4632,11,16,1920,495,313,1665,False,13,656,5,1242
193,B374401,4,5079,11,17,2040,523,386,1940,False,16,676,5,1447
194,B374403,4,5630,11,18,2160,646,410,2138,False,17,812,6,1594
195,B374407,4,5897,11,19,2280,690,410,2220,False,17,854,7,1655
196,B374408,4,6102,11,20,2400,715,410,2285,False,17,866,7,1703
197,B374410,4,6329,11,21,2520,742,434,2326,False,18,891,7,1734
198,B374411,4,6570,11,22,2640,746,458,2450,False,19,892,7,1826
199,B244406,4,6935,11,23,2760,746,507,2711,False,21,893,7,2021
200,B244416,4,7131,11,24,2880,770,531,2719,False,22,915,7,2027
201,B243409,4,7382,11,25,3000,793,555,2822,False,23,921,7,2104
202,starting by termial: B243413,4,0,12,0,0,0,0,0,True,0,0,0,0
203,B244401,4,187,12,1,120,0,0,89,False,0,0,0,67
204,B244414,4,482,12,2,240,70,24,128,False,1,51,0,96
205,B546410,4,736,12,3,360,114,24,219,False,1,73,0,164
206,B546409,4,978,12,4,480,146,48,244,False,2,119,0,183
207,B546408,4,1199,12,5,600,173,48,340,False,2,121,1,255
208,B546411,4,1469,12,6,720,201,72,446,False,3,140,1,334
209,B546412,4,1610,12,7,840,207,72,463,False,3,142,1,347
210,B546413,4,1753,12,8,960,210,72,483,False,3,147,1,362
211,B546407,4,1939,12,9,1080,223,96,519,False,4,149,1,388
212,B546406,4,2210,12,10,1200,254,96,646,False,4,174,1,483
213,B547406,4,2493,12,11,1320,298,120,718,False,5,215,1,537
214,B547408,4,2980,12,12,1440,424,144,815,False,6,359,2,610
215,B547409,4,3231,12,13,1560,471,168,824,False,7,411,3,617
216,B547403,4,3489,12,14,1680,502,192,901,False,8,436,3,674
217,B547412,4,3782,12,15,1800,597,216,905,False,9,486,4,677
218,B548406,4,4140,12,16,1920,683,240,1017,False,10,531,4,760
219,B548415,4,4437,12,17,2040,749,264,1109,False,11,549,4,829
220,B202404,4,4714,12,18,2160,787,288,1215,False,12,564,4,908
221,B202401,4,5053,12,19,2280,839,312,1314,False,13,633,5,982
222,B202403,4,5542,12,20,2400,980,336,1406,False,14,769,6,1050
223,B546404,4,5872,12,21,2520,996,360,1609,False,15,787,6,1202
224,B546405,4,6160,12,22,2640,1039,384,1676,False,16,837,6,1252
225,B546402,4,6403,12,23,2760,1080,408,1706,False,17,873,7,1274
226,B547407,4,6642,12,24,2880,1103,408,1787,False,17,909,7,1334
227,B547404,4,6986,12,25,3000,1179,432,1873,False,18,969,8,1398
228,B547402,4,7390,12,26,3120,1264,432,2003,False,18,1071,8,1495
229,starting by termial: B243413,4,0,13,0,0,0,0,0,True,0,0,0,0
230,B816903,4,340,13,1,120,0,49,229,False,2,0,0,171
231,B243402,4,597,13,2,240,57,73,238,False,3,49,0,178
232,B243403,4,859,13,3,360,116,97,245,False,4,102,0,183
233,B816905,4,1073,13,4,480,151,97,296,False,4,123,1,221
234,B242410,4,1327,13,5,600,208,97,334,False,4,172,1,249
235,B242405,4,1663,13,6,720,319,121,344,False,5,245,2,256
236,B242403,4,1978,13,7,840,387,121,434,False,5,305,2,323
237,B243405,4,2266,13,8,960,426,145,505,False,6,356,2,376
238,B236413,4,2598,13,9,1080,507,145,591,False,6,423,3,440
239,B237401,4,2894,13,10,1200,554,169,686,False,7,457,3,511
240,B242414,4,3122,13,11,1320,581,169,763,False,7,481,4,568
241,B242408,4,3558,13,12,1440,682,193,844,False,8,611,5,628
242,B241403,4,3981,13,13,1560,827,193,892,False,8,733,6,664
243,B242404,4,4192,13,14,1680,851,193,956,False,8,753,6,711
244,B242402,4,4480,13,15,1800,936,217,959,False,9,810,6,713
245,B242407,4,4789,13,16,1920,998,241,1031,False,10,858,7,767
246,B242401,4,5053,13,17,2040,1070,265,1042,False,11,897,7,775
247,B242406,4,5381,13,18,2160,1146,265,1150,False,11,949,7,855
248,B242411,4,5626,13,19,2280,1200,289,1156,False,12,992,8,859
249,B243410,4,5913,13,20,2400,1257,289,1241,False,12,1039,8,922
250,B816904,4,6335,13,21,2520,1387,289,1361,False,12,1122,9,1011
251,B243404,4,6577,13,22,2640,1444,289,1383,False,12,1171,9,1027
252,B243407,4,6824,13,23,2760,1492,313,1398,False,13,1215,10,1038
253,B243408,4,7335,13,24,2880,1642,313,1516,False,13,1368,11,1126
254,starting by termial: B243413,4,0,14,0,0,0,0,0,True,0,0,0,0
255,B244415,4,222,14,1,120,0,24,104,False,1,0,0,78
256,B244413,4,426,14,2,240,31,48,108,False,2,26,0,81
257,B244412,4,712,14,3,360,82,48,206,False,2,68,0,154
258,B244408,4,1029,14,4,480,144,72,291,False,3,115,0,218
259,B244409,4,1333,14,5,600,220,96,308,False,4,187,1,230
260,B374412,4,1659,14,6,720,283,120,397,False,5,239,1,297
261,B374413,4,1864,14,7,840,300,144,428,False,6,259,2,320
262,B374414,4,2110,14,8,960,330,144,510,False,6,294,2,381
263,B244404,4,2375,14,9,1080,359,168,598,False,7,320,2,446
264,B244403,4,2598,14,10,1200,371,168,709,False,7,328,2,529
265,B236403,4,2878,14,11,1320,403,192,823,False,8,347,2,614
266,B236402,4,3096,14,12,1440,420,216,880,False,9,360,3,657
267,B236401,4,3300,14,13,1560,446,216,937,False,9,376,3,699
268,B236415,4,3595,14,14,1680,487,240,1027,False,10,418,3,766
269,B236417,4,3821,14,15,1800,497,264,1107,False,11,430,3,825
270,B237411,4,4020,14,16,1920,520,264,1162,False,11,445,3,866
271,B237402,4,4214,14,17,2040,532,288,1205,False,12,450,3,898
272,B237404,4,4438,14,18,2160,545,312,1281,False,13,460,3,955
273,B237403,4,4687,14,19,2280,601,336,1290,False,14,501,4,962
274,B237407,4,4941,14,20,2400,627,360,1380,False,15,517,4,1029
275,B237406,4,5121,14,21,2520,644,360,1430,False,15,523,4,1066
276,B236409,4,5483,14,22,2640,667,409,1628,False,17,545,4,1214
277,B236404,4,5743,14,23,2760,728,433,1649,False,18,584,4,1229
278,B222419,4,6015,14,24,2880,752,457,1761,False,19,604,5,1313
279,B244402,4,6252,14,25,3000,760,457,1901,False,19,609,5,1417
280,B243406,4,6476,14,26,3120,791,457,1973,False,19,629,5,1470
281,B816902,4,6717,14,27,3240,843,481,1990,False,20,662,5,1482
282,B243412,4,6944,14,28,3360,900,481,1991,False,20,711,5,1483
283,starting by termial: B243413,4,0,15,0,0,0,0,0,True,0,0,0,0
284,B243413,4,120,15,1,120,0,0,0,False,0,0,0,0
285,B242415,4,381,15,2,240,24,24,102,False,1,17,0,76
286,B242412,4,562,15,3,360,33,48,130,False,2,24,0,97
287,B242413,4,798,15,4,480,67,72,188,False,3,39,0,140
288,B548401,4,1013,15,5,600,81,96,249,False,4,49,0,186
289,B548409,4,1283,15,6,720,132,120,297,False,5,88,0,221
290,B548407,4,1497,15,7,840,139,144,381,False,6,88,0,284
291,B548408,4,1699,15,8,960,176,168,392,False,7,101,0,292
292,B548410,4,1968,15,9,1080,226,168,482,False,7,133,1,359
293,B548414,4,2393,15,10,1200,407,192,493,False,8,225,1,367
294,B548411,4,2816,15,11,1320,523,216,631,False,9,285,2,470
295,B548405,4,3104,15,12,1440,590,216,700,False,9,335,2,521
296,B548404,4,3370,15,13,1560,644,240,705,False,10,399,3,524
297,B548413,4,3638,15,14,1680,685,264,779,False,11,426,3,579
298,B548412,4,3865,15,15,1800,724,288,784,False,12,465,3,583
299,B548416,4,4438,15,16,1920,917,288,878,False,12,655,5,653
300,B548403,4,4693,15,17,2040,974,312,884,False,13,704,5,658
301,B548402,4,5003,15,18,2160,1066,312,951,False,13,752,6,708
302,B547411,4,5363,15,19,2280,1132,336,1104,False,14,788,6,822
303,B547413,4,5627,15,20,2400,1180,336,1181,False,14,827,6,879
304,B547401,4,5946,15,21,2520,1306,360,1187,False,15,872,7,883
305,starting by termial: B485119,5,0,16,0,0,0,0,0,True,0,0,0,0
306,B485102,5,176,16,1,120,0,0,75,False,0,0,0,56
307,B485103,5,356,16,2,240,19,24,81,False,1,13,0,60
308,B485105,5,604,16,3,360,36,24,182,False,1,49,0,135
309,B485122,5,822,16,4,480,63,48,187,False,2,92,0,138
310,B485107,5,1038,16,5,600,78,48,253,False,2,124,1,187
311,B485115,5,1299,16,6,720,124,72,268,False,3,184,1,198
312,B485108,5,1582,16,7,840,158,96,322,False,4,248,2,238
313,B485110,5,1737,16,8,960,158,120,337,False,5,248,2,249
314,B485113,5,1977,16,9,1080,168,144,417,False,6,274,2,308
315,B485109,5,2216,16,10,1200,199,168,429,False,7,328,2,317
316,B485111,5,2476,16,11,1320,236,168,486,False,7,388,3,360
317,B485124,5,2634,16,12,1440,247,192,490,False,8,388,3,363
318,B516110,5,3785,16,13,1560,247,388,1609,False,16,388,3,1198
319,B516109,5,4110,16,14,1680,285,388,1701,False,16,486,4,1267
320,B516108,5,4638,16,15,1800,371,437,1950,False,18,573,4,1453
321,B516107,5,4927,16,16,1920,374,461,2141,False,19,573,4,1595
322,B516106,5,5195,16,17,2040,374,485,2307,False,20,573,4,1719
323,B485114,5,6511,16,18,2160,429,656,3541,False,27,623,5,2639
324,B485123,5,6757,16,19,2280,461,680,3564,False,28,676,5,2656
325,B485116,5,7003,16,20,2400,471,704,3670,False,29,689,5,2735
326,B485117,5,7180,16,21,2520,475,728,3686,False,30,706,5,2747
327,starting by termial: B485119,5,0,17,0,0,0,0,0,True,0,0,0,0
328,B485120,5,191,17,1,120,0,0,96,False,0,0,0,71
329,B484112,5,577,17,2,240,39,49,263,False,2,53,0,196
330,B484110,5,864,17,3,360,101,73,270,False,3,129,1,201
331,B484108,5,1386,17,4,480,193,73,468,False,3,291,2,349
332,B484118,5,1622,17,5,600,212,97,526,False,4,321,2,392
333,B484106,5,1908,17,6,720,253,121,534,False,5,417,3,397
334,B484104,5,2139,17,7,840,265,145,617,False,6,430,3,459
335,B484119,5,2369,17,8,960,277,169,681,False,7,456,3,506
336,B484120,5,2728,17,9,1080,334,193,691,False,8,606,5,514
337,B484121,5,2948,17,10,1200,353,193,767,False,8,630,5,571
338,B484103,5,3241,17,11,1320,423,217,773,False,9,705,5,575
339,B484102,5,3465,17,12,1440,459,217,847,False,9,718,5,630
340,B484124,5,3690,17,13,1560,495,241,854,False,10,757,6,635
341,B483109,5,3980,17,14,1680,532,241,908,False,10,849,7,676
342,B483110,5,4349,17,15,1800,623,265,913,False,11,978,8,680
343,B484123,5,4578,17,16,1920,664,265,977,False,11,998,8,728
344,B484122,5,4774,17,17,2040,691,289,984,False,12,1018,8,733
345,B423104,5,5754,17,18,2160,725,485,1796,False,20,1042,8,1339
346,B423103,5,6096,17,19,2280,782,485,1905,False,20,1126,9,1420
347,B423102,5,6358,17,20,2400,824,485,1974,False,20,1175,9,1471
348,starting by termial: B485119,5,0,18,0,0,0,0,0,True,0,0,0,0
349,B485119,5,120,18,1,120,0,0,0,False,0,0,0,0
350,B485121,5,372,18,2,240,24,24,32,False,1,60,0,24
351,B485118,5,590,18,3,360,34,24,104,False,1,94,0,78
352,B485104,5,836,18,4,480,71,48,111,False,2,154,1,83
353,B485101,5,1186,18,5,600,130,48,201,False,2,258,2,150
354,B484115,5,1512,18,6,720,176,72,309,False,3,314,2,230
355,B484109,5,1837,18,7,840,232,96,316,False,4,434,3,235
356,B484116,5,2144,18,8,960,276,120,389,False,5,499,4,289
357,B484117,5,2369,18,9,1080,305,144,394,False,6,547,4,293
358,B484114,5,2660,18,10,1200,333,168,500,False,7,586,4,372
359,B484113,5,2860,18,11,1320,351,192,519,False,8,610,5,386
360,starting by termial: B390601,6,0,19,0,0,0,0,0,True,0,0,0,0
361,B389607,6,221,19,1,120,0,24,103,False,1,0,0,77
362,B389608,6,517,19,2,240,57,24,196,False,1,49,0,147
363,B389609,6,846,19,3,360,114,24,335,False,1,98,0,250
364,B389610,6,1313,19,4,480,174,24,398,False,1,338,2,297
365,B389603,6,1575,19,5,600,231,48,414,False,2,387,3,309
366,B389602,6,2030,19,6,720,291,48,525,False,2,579,4,392
367,B389612,6,2443,19,7,840,349,72,594,False,3,738,6,443
368,B389611,6,2724,19,8,960,406,72,669,False,3,787,6,498
369,B389604,6,3391,19,9,1080,504,72,868,False,3,1087,9,647
370,B389605,6,3722,19,10,1200,534,72,950,False,3,1207,10,708
371,B389606,6,4043,19,11,1320,591,72,1078,False,3,1256,10,803
372,starting by termial: B390601,6,0,20,0,0,0,0,0,True,0,0,0,0
373,B391602,6,433,20,1,120,0,73,321,False,3,0,0,240
374,B392601,6,1171,20,2,240,100,171,724,False,7,120,1,540
375,B392602,6,1424,20,3,360,157,195,729,False,8,169,1,543
376,B392605,6,1873,20,4,480,214,244,963,False,10,218,1,717
377,B392603,6,2174,20,5,600,271,244,1064,False,10,267,2,792
378,B392606,6,2718,20,6,720,346,268,1098,False,11,567,4,817
379,B391607,6,3184,20,7,840,403,317,1354,False,13,616,5,1008
380,B391605,6,3472,20,8,960,460,341,1405,False,14,665,5,1046
381,B391603,6,3902,20,9,1080,517,390,1613,False,16,714,5,1201
382,B391601,6,4236,20,10,1200,574,414,1725,False,17,763,6,1285
383,starting by termial: B390601,6,0,21,0,0,0,0,0,True,0,0,0,0
384,B390601,6,120,21,1,120,0,0,0,False,0,0,0,0
385,B390602,6,407,21,2,240,57,0,82,False,0,49,0,61
386,B390603,6,737,21,3,360,114,0,221,False,0,98,0,165
387,B390604,6,1014,21,4,480,171,0,289,False,0,147,1,216
388,B390605,6,1332,21,5,600,228,0,412,False,0,196,1,308
389,B390606,6,1660,21,6,720,285,24,517,False,1,245,2,386
390,B390607,6,1958,21,7,840,342,24,613,False,1,294,2,458
391,B390608,6,2280,21,8,960,399,24,742,False,1,343,2,554
392,B390611,6,2603,21,9,1080,456,48,840,False,2,392,3,627
393,B388607,6,2965,21,10,1200,513,97,957,False,4,441,3,714
394,B388609,6,3333,21,11,1320,552,146,1172,False,6,441,3,874
395,B388610,6,3765,21,12,1440,609,195,1383,False,8,490,4,1031
396,B388601,6,4033,21,13,1560,666,219,1407,False,9,539,4,1049
397,B388603,6,4427,21,14,1680,723,243,1600,False,10,588,4,1193
398,B388605,6,4775,21,15,1800,780,267,1731,False,11,637,5,1291
399,B390609,6,5360,21,16,1920,837,340,2114,False,14,686,5,1577
400,B390610,6,5671,21,17,2040,894,340,2229,False,14,735,6,1662
401,starting by termial: B436115,7,0,22,0,0,0,0,0,True,0,0,0,0
402,B303109,7,959,22,1,120,0,196,862,False,8,0,0,643
403,B303108,7,1150,22,2,240,20,220,868,False,9,23,0,647
