,Block ID,Cluster ID,Expected Time,Route ID,RouteOrder,block check time,car check time,crossing time,distance,origin_flg,street crossings,ticket writing time,total tickets,travel time
419,B545509,60,4029,28,12,1440,709,165,1577,False,11,541,4,1174
420,B545513,60,4375,28,13,1560,806,180,1620,False,12,623,5,1206
421,B545506,60,4658,28,14,1680,844,180,1748,False,12,652,5,1302
422,B545508,60,4861,28,15,1800,882,195,1754,False,13,678,5,1306
423,B545514,60,5188,28,16,1920,957,210,1846,False,14,727,6,1374
424,B528501,60,5428,28,17,2040,989,225,1910,False,15,753,6,1421
425,B514507,60,5666,28,18,2160,1020,240,1976,False,16,776,6,1470
426,B514506,60,5969,28,19,2280,1097,240,2056,False,16,822,6,1530
427,starting by termial: LAZ GARAGE,60,0,29,0,0,0,0,0,True,0,0,0,0
428,B336508,60,402,29,1,120,0,15,358,False,1,0,0,267
429,B336507,60,636,29,2,240,50,30,363,False,2,45,0,271
430,B336503,60,1034,29,3,360,141,45,490,False,3,122,1,366
431,B336502,60,1421,29,4,480,253,60,564,False,4,207,1,421
432,B336512,60,1616,29,5,600,286,60,572,False,4,243,2,427
433,B533504,60,1861,29,6,720,341,60,604,False,4,290,2,450
434,B801901,60,2218,29,7,840,348,75,882,False,5,298,2,657
435,B517505,60,2425,29,8,960,348,90,978,False,6,298,2,729
436,B801908,60,2600,29,9,1080,374,90,1016,False,6,298,2,758
437,B545501,60,2795,29,10,1200,374,105,1097,False,7,298,2,818
438,B517519,60,3127,29,11,1320,428,120,1236,False,8,337,2,922
439,B801902,60,3300,29,12,1440,450,120,1236,False,8,368,3,922
440,B545517,60,3610,29,13,1560,465,135,1370,False,9,428,3,1022
441,B335401,60,4044,29,14,1680,524,165,1613,False,11,472,3,1203
442,B230404,60,4332,29,15,1800,585,180,1688,False,12,508,4,1259
443,B230405,60,4575,29,16,1920,652,195,1697,False,13,543,4,1265
444,B230403,60,4870,29,17,2040,719,195,1780,False,13,589,4,1327
445,B231404,60,5157,29,18,2160,765,210,1879,False,14,621,5,1401
446,B231408,60,5427,29,19,2280,841,225,1894,False,15,669,5,1412
447,B231415,60,5700,29,20,2400,892,225,1984,False,15,704,5,1479
448,B811906,60,5874,29,21,2520,914,240,1989,False,16,717,5,1483
449,starting by termial: LAZ GARAGE,60,0,30,0,0,0,0,0,True,0,0,0,0
450,B351501,60,357,30,1,120,0,15,297,False,1,0,0,222
451,B414502,60,732,30,2,240,91,15,388,False,1,96,0,290
452,B351503,60,1311,30,3,360,273,30,569,False,2,223,1,425
453,B414506,60,1830,30,4,480,310,45,971,False,3,270,2,725
454,B800903,60,2118,30,5,600,398,45,971,False,3,350,2,725
455,B414505,60,2493,30,6,720,428,60,1092,False,4,470,3,815
456,B414504,60,2678,30,7,840,441,60,1138,False,4,488,4,849
457,B414507,60,2837,30,8,960,444,75,1166,False,5,488,4,870
458,B800902,60,3042,30,9,1080,466,90,1204,False,6,508,4,898
459,B336515,60,3339,30,10,1200,505,90,1229,False,6,628,5,916
460,B336509,60,3652,30,11,1320,541,105,1377,False,7,660,5,1026
461,B336501,60,3936,30,12,1440,624,105,1392,False,7,730,6,1037
462,B336511,60,4164,30,13,1560,672,105,1430,False,7,762,6,1065
463,B336510,60,4381,30,14,1680,700,120,1473,False,8,784,6,1097
464,B336504,60,4541,30,15,1800,722,120,1480,False,8,797,6,1102
465,B533506,60,4842,30,16,1920,805,135,1527,False,9,845,7,1137
466,B533508,60,5003,30,17,2040,810,135,1571,False,9,848,7,1170
467,B533511,60,5157,30,18,2160,819,150,1575,False,10,855,7,1173
468,B533510,60,5367,30,19,2280,839,150,1621,False,10,891,7,1207
469,B209504,60,5684,30,20,2400,850,165,1841,False,11,898,7,1371
470,B336514,60,5881,30,21,2520,870,165,1870,False,11,934,7,1392
471,B336513,60,6156,30,22,2640,932,180,1892,False,12,996,8,1408
472,B209503,60,6397,30,23,2760,991,180,1908,False,12,1046,8,1420
473,B533505,60,6611,30,24,2880,1002,195,1984,False,13,1058,8,1476
474,starting by termial: LAZ GARAGE,60,0,31,0,0,0,0,0,True,0,0,0,0
475,B900503,60,352,31,1,120,0,15,290,False,1,0,0,217
476,B902501,60,720,31,2,240,124,30,302,False,2,100,0,226
477,B900501,60,1485,31,3,360,342,60,558,False,4,306,2,417
478,B902503,60,1842,31,4,480,426,75,642,False,5,381,3,480
479,B901401,60,2395,31,5,600,543,105,878,False,7,491,4,656
480,B901403,60,2720,31,6,720,641,120,900,False,8,566,4,673
481,B909402,60,3308,31,7,840,715,165,1304,False,11,614,5,974
482,B909401,60,3520,31,8,960,758,180,1318,False,12,638,5,984
483,B328404,60,3846,31,9,1080,821,195,1441,False,13,674,5,1076
484,B328405,60,4114,31,10,1200,894,210,1461,False,14,719,5,1091
485,B329411,60,4459,31,11,1320,962,210,1594,False,14,777,6,1190
486,B329416,60,4685,31,12,1440,999,225,1620,False,15,812,6,1209
487,B201408,60,4903,31,13,1560,1006,240,1715,False,16,817,6,1280
488,B329403,60,5280,31,14,1680,1111,240,1787,False,16,915,7,1334
489,B201405,60,5702,31,15,1800,1246,240,1887,False,16,1008,8,1408
